rank,page_id,content_type,predicted_status,confidence,recommended_action,reason_codes,recent_avg_clicks,recent_avg_position,momentum_clicks_4v8,days_since_update
370,page_0009,blog,stable,0.46438002773203346,Protect,CTR beats position-expected by 0.4pp; not updated in 833d; high week-to-week volatility,2.25,18.6375,0.125,833
371,page_0555,guide,stable,0.4641937218281197,Protect,not updated in 839d,21.5,20.779999999999998,-0.022727272727272728,839
372,page_0591,product,stable,0.4641417443739954,Protect,avg position slipped 2.2 spots; not updated in 940d,11.5,16.52,0.045454545454545456,940
373,page_0483,blog,stable,0.4632531371880111,Protect,not updated in 792d,16.0,32.365,-0.015384615384615385,792
374,page_0241,blog,stable,0.4629110005424246,Protect,within normal range on tracked signals,22.25,21.082500000000003,-0.06315789473684211,343
375,page_0075,product,stable,0.46219466577886015,Protect,CTR trails position-expected by 0.5pp — metadata review candidate,264.25,6.6,-0.002830188679245283,343
376,page_0523,guide,stable,0.46197234050904573,Protect,within normal range on tracked signals,22.75,30.294999999999998,0.04597701149425287,343
377,page_0522,blog,stable,0.4618920328875384,Protect,click momentum +27% vs prior 4wk; avg position improved 1.7 spots; CTR trails position-expected by 0.7pp — metadata review candidate,16.25,9.657499999999999,0.27450980392156865,343
378,page_0314,product,stable,0.46159049202058705,Protect,CTR beats position-expected by 0.4pp; not updated in 942d,13.25,25.375000000000004,0.0392156862745098,942
379,page_0457,blog,stable,0.46142681441494854,Protect,CTR beats position-expected by 0.6pp; not updated in 818d,9.5,13.5775,0.02702702702702703,818
380,page_0337,guide,stable,0.4611623621840719,Protect,not updated in 626d,17.5,24.8775,-0.014084507042253521,626
381,page_0032,blog,stable,0.46100971027042487,Protect,CTR beats position-expected by 1.6pp; not updated in 938d,10.5,12.1775,-0.045454545454545456,938
382,page_0204,guide,stable,0.4610077249670685,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; high week-to-week volatility,2.5,27.447500000000005,0.1111111111111111,343
383,page_0163,blog,stable,0.4608311086337144,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 834d,5.0,24.162499999999998,-0.047619047619047616,834
384,page_0210,blog,stable,0.46036541772881523,Protect,CTR beats position-expected by 0.6pp; not updated in 607d,26.0,20.6225,0.050505050505050504,607
385,page_0534,landing,stable,0.4602889589756841,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 628d,20.5,20.520000000000003,0.0,628
386,page_0567,blog,stable,0.46021283711313776,Protect,not updated in 691d,10.25,24.475,-0.06818181818181818,691
387,page_0340,product,stable,0.45988293225492155,Protect,not updated in 1062d,16.75,18.552500000000002,-0.0821917808219178,1062
388,page_0105,product,stable,0.4594529000245273,Protect,click momentum +22% vs prior 4wk; not updated in 1054d; high week-to-week volatility,2.75,30.175,0.2222222222222222,1054
389,page_0501,blog,stable,0.4587373842900991,Protect,within normal range on tracked signals,74.25,10.115,0.0683453237410072,343
390,page_0139,blog,stable,0.45811432914186084,Protect,not updated in 841d,3.25,24.009999999999998,0.08333333333333333,841
391,page_0353,blog,stable,0.4580382736476409,Protect,not updated in 881d; high week-to-week volatility,26.5,8.425,-0.05357142857142857,881
392,page_0126,guide,stable,0.4578490096346781,Protect,not updated in 606d,37.75,17.1325,-0.10119047619047619,606
393,page_0267,product,stable,0.45712143979421094,Protect,CTR trails position-expected by 0.9pp — metadata review candidate; not updated in 975d,24.0,10.335,0.02127659574468085,975
394,page_0058,blog,stable,0.4570907298112896,Protect,click momentum +17% vs prior 4wk; not updated in 622d,6.75,25.4875,0.17391304347826086,622
395,page_0403,blog,stable,0.4568950522214864,Protect,not updated in 908d,9.25,17.747500000000002,-0.13953488372093023,908
396,page_0451,blog,stable,0.4567138034328555,Protect,CTR beats position-expected by 0.4pp; not updated in 736d,10.25,24.25,0.0,736
397,page_0388,blog,stable,0.4566939006948771,Protect,CTR beats position-expected by 1.6pp; not updated in 660d,1.0,33.4325,0.0,660
398,page_0588,guide,stable,0.45628736853220486,Protect,CTR beats position-expected by 0.4pp; not updated in 686d,37.75,13.114999999999998,0.07857142857142857,686
399,page_0272,guide,stable,0.4562101965011835,Protect,not updated in 954d,38.25,10.9575,0.07746478873239436,954
400,page_0295,product,stable,0.45608001048773483,Protect,CTR beats position-expected by 0.7pp; not updated in 973d,40.5,9.7425,-0.14285714285714285,973
401,page_0390,blog,stable,0.45506007131965576,Protect,CTR beats position-expected by 0.4pp; not updated in 782d,83.5,14.222499999999998,0.1360544217687075,782
402,page_0122,landing,stable,0.4548333254466613,Protect,not updated in 864d,5.0,18.7,0.1111111111111111,864
403,page_0407,product,stable,0.45477258727367187,Protect,CTR beats position-expected by 0.4pp; not updated in 757d,15.5,20.177500000000002,0.01639344262295082,757
404,page_0320,blog,stable,0.45464146531036154,Protect,click momentum +33% vs prior 4wk; not updated in 644d,9.0,23.3125,0.3333333333333333,644
405,page_0470,blog,stable,0.4545914028838748,Protect,click momentum +17% vs prior 4wk; not updated in 675d,12.25,23.505000000000003,0.16666666666666666,675
406,page_0400,guide,stable,0.45427385109087903,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 581d,75.25,15.5225,-0.022727272727272728,581
407,page_0187,product,stable,0.45424411294872863,Protect,not updated in 917d,34.5,17.8475,-0.061224489795918366,917
408,page_0160,product,stable,0.45387322843567934,Protect,not updated in 855d,14.5,26.047500000000003,0.07407407407407407,855
409,page_0178,blog,stable,0.45284803827866776,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 863d,11.25,10.5425,-0.0425531914893617,863
410,page_0120,product,stable,0.4527932148947942,Protect,not updated in 671d,6.5,27.802500000000002,0.08333333333333333,671
411,page_0181,blog,stable,0.45272330146082895,Protect,not updated in 947d,3.0,22.07,0.09090909090909091,947
412,page_0119,landing,stable,0.4526210646284883,Protect,within normal range on tracked signals,9.25,29.6325,0.12121212121212122,343
413,page_0342,guide,stable,0.4525094184636986,Protect,CTR beats position-expected by 0.8pp; not updated in 990d,66.75,13.04,0.1125,990
414,page_0344,product,stable,0.45240549136595504,Protect,click momentum +25% vs prior 4wk; avg position improved 2.3 spots; CTR beats position-expected by 1.2pp,18.5,14.244999999999997,0.2542372881355932,343
415,page_0021,blog,stable,0.45221346031855364,Protect,CTR beats position-expected by 0.6pp; not updated in 926d,14.0,9.809999999999999,0.14285714285714285,926
416,page_0156,product,stable,0.451605864140515,Protect,not updated in 959d,3.25,21.837500000000002,-0.13333333333333333,959
417,page_0103,guide,stable,0.4511907829576323,Protect,click momentum +17% vs prior 4wk; not updated in 752d,7.0,21.4125,0.16666666666666666,752
418,page_0164,landing,stable,0.45101279839051456,Protect,within normal range on tracked signals,71.0,5.755,0.05185185185185185,343
419,page_0185,guide,stable,0.450874087229822,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 989d,22.25,24.7675,0.011363636363636364,989
420,page_0438,guide,stable,0.450452631220132,Protect,within normal range on tracked signals,95.0,18.6725,0.0584958217270195,343
421,page_0472,product,stable,0.4501708406333628,Protect,CTR beats position-expected by 0.9pp; not updated in 663d,34.25,15.59,-0.05517241379310345,663
422,page_0493,blog,stable,0.4499989354844541,Protect,not updated in 1026d,2.0,15.77,0.0,1026
423,page_0528,blog,stable,0.44993956579718286,Protect,not updated in 748d,3.5,25.055,-0.06666666666666667,748
424,page_0269,guide,stable,0.4494749757689489,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 919d,8.5,16.9175,0.0625,919
425,page_0377,product,stable,0.4491454700722674,Protect,not updated in 725d,29.75,17.0,0.02586206896551724,725
426,page_0222,guide,stable,0.44885084617661625,Protect,not updated in 864d,2.0,34.972500000000004,0.0,864
427,page_0111,blog,stable,0.4487601865685581,Protect,not updated in 1067d,1.0,28.3275,0.0,1067
428,page_0389,blog,stable,0.44867233892742653,Protect,not updated in 1046d,10.25,17.9775,0.025,1046
429,page_0536,guide,stable,0.44639826889227274,Protect,avg position improved 3.2 spots; not updated in 754d,9.0,18.435000000000002,-0.05263157894736842,754
430,page_0008,product,stable,0.44635009958636285,Protect,not updated in 769d,122.0,31.5225,0.06783369803063458,769
431,page_0213,blog,stable,0.44605234256346304,Protect,avg position slipped 1.5 spots; not updated in 849d; high week-to-week volatility,2.0,30.985,0.14285714285714285,849
432,page_0525,blog,stable,0.44603482866948296,Protect,CTR beats position-expected by 0.8pp; not updated in 880d,14.75,10.7975,0.05357142857142857,880
433,page_0466,landing,stable,0.4459041306661295,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 759d,10.75,22.5325,-0.0851063829787234,759
434,page_0018,product,stable,0.44564531358891046,Protect,CTR trails position-expected by 0.8pp — metadata review candidate; not updated in 953d,5.0,23.395000000000003,-0.13043478260869565,953
435,page_0129,guide,stable,0.4451682205338483,Protect,not updated in 652d,8.0,15.935,0.06666666666666667,652
436,page_0170,blog,stable,0.4447674672891235,Protect,CTR beats position-expected by 0.4pp; not updated in 926d,44.75,21.1825,0.028735632183908046,926
437,page_0439,blog,stable,0.4445066361484432,Protect,CTR beats position-expected by 0.5pp; not updated in 871d,13.75,9.445,0.0,871
438,page_0510,guide,stable,0.4444078825096604,Protect,click momentum +41% vs prior 4wk; avg position improved 1.8 spots; CTR trails position-expected by 0.6pp — metadata review candidate,154.25,7.4525,0.4054669703872437,343
439,page_0387,blog,stable,0.4443149880368419,Protect,within normal range on tracked signals,181.25,5.834999999999999,0.06304985337243402,343
440,page_0007,guide,stable,0.444019897276642,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 1077d; high week-to-week volatility,2.0,16.4075,0.0,1077
441,page_0571,blog,stable,0.44334985779321745,Protect,CTR beats position-expected by 0.5pp; not updated in 896d; high week-to-week volatility,36.5,21.0825,-0.12574850299401197,896
442,page_0218,blog,stable,0.44314682891079776,Protect,avg position slipped 1.5 spots; not updated in 916d,58.75,13.1175,0.03982300884955752,916
443,page_0485,blog,stable,0.4431200725396701,Protect,not updated in 760d,19.5,23.2225,-0.08235294117647059,760
444,page_0401,blog,stable,0.4429671985828259,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 711d; high week-to-week volatility,1.0,17.6925,0.0,711
445,page_0363,blog,stable,0.4429568094077263,Protect,click momentum +19% vs prior 4wk; CTR beats position-expected by 1.1pp; not updated in 703d,488.25,7.7225,0.18940316686967112,703
446,page_0477,blog,stable,0.4427439644656864,Protect,CTR beats position-expected by 0.5pp; not updated in 761d,13.75,29.689999999999998,0.0,761
447,page_0036,blog,stable,0.44230914535965715,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 655d,2.0,20.924999999999997,0.0,655
448,page_0216,blog,stable,0.4412121156849202,Protect,not updated in 784d,7.5,19.045,-0.0625,784
449,page_0275,guide,stable,0.4411427743211807,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 613d,14.25,19.252499999999998,0.11764705882352941,613
450,page_0296,blog,stable,0.4409689544654379,Protect,CTR beats position-expected by 0.5pp; not updated in 636d; high week-to-week volatility,14.25,23.865000000000002,0.0,636
451,page_0219,landing,stable,0.4407036449796638,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 842d,11.0,10.3775,-0.06382978723404255,842
452,page_0437,blog,stable,0.44046995482089174,Protect,not updated in 587d,10.0,17.765,0.02564102564102564,587
453,page_0034,guide,stable,0.4398938127228437,Protect,within normal range on tracked signals,34.0,11.79,0.022556390977443608,343
454,page_0251,blog,stable,0.43973090228345424,Protect,click momentum +45% vs prior 4wk; avg position improved 2.4 spots; high week-to-week volatility,124.0,9.842500000000001,0.45454545454545453,343
455,page_0214,product,stable,0.43947293153243927,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 912d,14.5,22.045,-0.03333333333333333,912
456,page_0131,guide,stable,0.43939159997181176,Protect,click momentum +17% vs prior 4wk; CTR beats position-expected by 0.4pp; not updated in 1074d,1.75,18.3875,0.16666666666666666,1074
457,page_0294,landing,stable,0.43904153009602886,Protect,CTR beats position-expected by 0.5pp; not updated in 950d,20.25,14.145000000000001,-0.012195121951219513,950
458,page_0461,product,stable,0.438743172672165,Protect,click momentum +33% vs prior 4wk; not updated in 791d; high week-to-week volatility,2.0,31.537499999999998,0.3333333333333333,791
459,page_0454,blog,stable,0.4382887386977554,Protect,not updated in 1041d,7.25,16.4075,0.07407407407407407,1041
460,page_0287,guide,stable,0.4378695526706449,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 962d,2.0,15.5825,-0.1111111111111111,962
461,page_0551,landing,stable,0.43782540730005565,Protect,"CTR beats position-expected by 0.6pp; not updated in 622d; was declining, now turning up",89.75,16.5825,0.002793296089385475,622
462,page_0463,landing,stable,0.43765826591305435,Protect,not updated in 996d,8.75,21.905,-0.05405405405405406,996
463,page_0217,product,stable,0.43687258672289997,Protect,CTR trails position-expected by 0.3pp — metadata review candidate,64.75,15.552499999999998,-0.13953488372093023,343
464,page_0066,product,stable,0.4361399316072518,Protect,click momentum +20% vs prior 4wk; CTR beats position-expected by 0.4pp; not updated in 977d,51.0,16.005000000000003,0.2,977
465,page_0282,guide,stable,0.4360365902423648,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 1004d,10.0,9.0125,0.05263157894736842,1004
466,page_0147,blog,stable,0.4358632259051316,Protect,click momentum +24% vs prior 4wk; not updated in 835d,28.0,24.450000000000003,0.24444444444444444,835
467,page_0274,guide,stable,0.4358603941685293,Protect,not updated in 802d; high week-to-week volatility,4.5,18.509999999999998,-0.14285714285714285,802
468,page_0592,blog,stable,0.4357999614751774,Protect,not updated in 779d,238.25,15.3125,-0.12327506899724011,779
469,page_0573,blog,stable,0.43561595182347734,Protect,avg position slipped 1.6 spots; CTR beats position-expected by 2.3pp,441.5,4.955,-0.05053763440860215,343
470,page_0589,blog,stable,0.43558025042219267,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 1074d,20.5,11.965,0.0379746835443038,1074
471,page_0128,blog,stable,0.43528731945493637,Protect,click momentum +31% vs prior 4wk; CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 923d,4.25,18.8875,0.3076923076923077,923
472,page_0014,blog,stable,0.4351962746615051,Protect,not updated in 587d,12.75,27.750000000000004,0.02,587
473,page_0368,blog,stable,0.4326370549763778,Protect,within normal range on tracked signals,54.5,8.069999999999999,0.004608294930875576,343
474,page_0497,guide,stable,0.4318018913067711,Protect,click momentum +16% vs prior 4wk; CTR beats position-expected by 0.4pp; not updated in 877d,29.0,25.709999999999997,0.16,877
475,page_0096,landing,stable,0.43174211544366764,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 648d,50.0,10.8425,0.015228426395939087,648
476,page_0321,guide,stable,0.4315965821835262,Protect,not updated in 694d,29.75,23.7825,0.034782608695652174,694
477,page_0203,blog,stable,0.4315182860633003,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 1043d,12.5,23.4575,0.0,1043
478,page_0307,blog,stable,0.43122515019735114,Protect,avg position improved 1.5 spots; not updated in 979d,8.25,19.182499999999997,0.0,979
479,page_0385,blog,stable,0.4310628180173637,Protect,CTR beats position-expected by 0.7pp; not updated in 945d,13.75,8.802499999999998,0.057692307692307696,945
480,page_0283,blog,stable,0.4306384484060112,Protect,not updated in 713d,17.0,17.604999999999997,0.0625,713
481,page_0332,blog,stable,0.43037881986003235,Protect,avg position improved 1.6 spots; CTR beats position-expected by 0.7pp; not updated in 906d,5.75,12.927500000000002,0.0,906
482,page_0249,blog,stable,0.43008503361476275,Protect,not updated in 769d,14.5,17.865,0.03571428571428571,769
483,page_0088,blog,stable,0.4299295131315138,Protect,CTR beats position-expected by 0.4pp; not updated in 732d,18.75,25.3625,0.056338028169014086,732
484,page_0207,blog,stable,0.42960108816469644,Protect,CTR beats position-expected by 0.4pp; not updated in 1073d,30.0,16.82,-0.13043478260869565,1073
485,page_0455,guide,stable,0.4290227366831214,Protect,not updated in 908d,17.25,14.935,0.0,908
486,page_0511,guide,stable,0.4282470514980189,Protect,CTR beats position-expected by 0.4pp; not updated in 947d,21.0,12.8575,-0.13402061855670103,947
487,page_0243,blog,stable,0.4281552142105587,Protect,not updated in 824d,10.25,24.847499999999997,-0.023809523809523808,824
488,page_0587,product,stable,0.42778701973111616,Protect,not updated in 748d,7.25,21.8,0.0,748
489,page_0358,product,stable,0.4274663317591959,Protect,not updated in 784d; high week-to-week volatility,66.75,21.1125,0.026923076923076925,784
490,page_0247,blog,stable,0.427279085996086,Protect,not updated in 679d,17.25,14.02,0.078125,679
491,page_0334,landing,stable,0.42708999551945714,Protect,CTR beats position-expected by 0.7pp; not updated in 1075d,22.75,16.1125,-0.14953271028037382,1075
492,page_0271,blog,stable,0.42681956846994534,Protect,click momentum +15% vs prior 4wk; not updated in 1016d,67.25,18.6075,0.15450643776824036,1016
493,page_0395,product,stable,0.42681429599094184,Protect,not updated in 1025d,27.5,22.9375,-0.08333333333333333,1025
494,page_0408,guide,stable,0.4259295532274282,Protect,not updated in 866d,3.75,17.935000000000002,0.0,866
495,page_0093,product,stable,0.42588682970807845,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 627d,21.75,16.4025,0.011627906976744186,627
496,page_0293,product,stable,0.4255469626196362,Protect,CTR beats position-expected by 1.0pp; not updated in 639d,266.75,8.657499999999999,0.11610878661087866,639
497,page_0016,blog,stable,0.42528177795075944,Protect,CTR beats position-expected by 0.4pp; not updated in 781d; high week-to-week volatility,48.25,15.17,-0.14977973568281938,781
498,page_0136,blog,stable,0.4249285110283432,Protect,click momentum +27% vs prior 4wk; CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 1064d,399.5,19.830000000000002,0.2662440570522979,1064
499,page_0579,product,stable,0.42431276392230954,Protect,not updated in 1053d,59.75,12.969999999999999,-0.020491803278688523,1053
500,page_0496,blog,stable,0.42420751039492277,Protect,CTR beats position-expected by 0.7pp; not updated in 701d,7.25,17.235,0.03571428571428571,701
501,page_0541,blog,stable,0.4241196665203065,Protect,not updated in 1071d,12.0,26.697499999999998,0.06666666666666667,1071
502,page_0024,blog,stable,0.42375741735268124,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 912d,4.75,19.1175,0.0,912
503,page_0423,blog,stable,0.42369910951272316,Protect,not updated in 706d,27.25,16.8875,-0.0603448275862069,706
504,page_0367,product,stable,0.4231144114461413,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 962d,20.75,11.567499999999999,-0.14432989690721648,962
505,page_0299,landing,stable,0.42278312051243366,Protect,click momentum +27% vs prior 4wk; high week-to-week volatility,51.25,11.977500000000001,0.2732919254658385,343
506,page_0425,blog,stable,0.42259127576195327,Protect,CTR trails position-expected by 1.1pp — metadata review candidate; not updated in 623d,18.0,15.6075,0.043478260869565216,623
507,page_0137,product,stable,0.42244407630837666,Protect,not updated in 666d,10.5,11.385,-0.023255813953488372,666
508,page_0549,blog,stable,0.4223427689156076,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 627d; high week-to-week volatility,1.0,18.59,0.0,627
509,page_0597,product,stable,0.42231221047760237,Protect,not updated in 913d,3.0,27.279999999999998,-0.07692307692307693,913
510,page_0538,blog,stable,0.4221841048537807,Protect,not updated in 707d,21.75,17.5775,0.0,707
511,page_0040,product,stable,0.4221190002606619,Protect,CTR beats position-expected by 0.8pp; not updated in 678d,19.5,10.615000000000002,-0.14285714285714285,678
512,page_0576,product,stable,0.42076640325024856,Protect,not updated in 1002d,52.75,14.860000000000001,-0.04954954954954955,1002
513,page_0092,guide,stable,0.4200616645181653,Protect,click momentum +18% vs prior 4wk; avg position improved 2.1 spots; not updated in 654d,43.25,21.102500000000003,0.17687074829931973,654
514,page_0148,blog,stable,0.41959250607721305,Protect,not updated in 805d,26.0,14.155000000000001,-0.06306306306306306,805
515,page_0140,product,stable,0.4189404267161034,Protect,CTR trails position-expected by 0.3pp — metadata review candidate; not updated in 591d,6.0,7.67,0.043478260869565216,591
516,page_0315,blog,stable,0.4187257290731155,Protect,CTR beats position-expected by 0.6pp; not updated in 680d,2.0,21.225,0.14285714285714285,680
517,page_0429,blog,stable,0.41844357266047544,Protect,not updated in 737d,24.0,21.240000000000002,-0.058823529411764705,737
518,page_0254,product,stable,0.4180907733547245,Protect,within normal range on tracked signals,82.25,15.43,-0.10109289617486339,343
519,page_0516,landing,stable,0.418044881630914,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 622d,6.75,12.575,-0.03571428571428571,622
520,page_0396,blog,stable,0.41784723041968674,Protect,not updated in 763d,22.25,27.64,0.07228915662650602,763
521,page_0397,blog,stable,0.4177824710559408,Protect,click momentum +18% vs prior 4wk; avg position improved 1.6 spots; CTR trails position-expected by 1.3pp — metadata review candidate,10.0,4.895,0.17647058823529413,950
522,page_0067,blog,stable,0.4168925200227843,Protect,CTR beats position-expected by 0.7pp,25.5,16.697499999999998,0.07368421052631578,343
523,page_0057,blog,stable,0.416030085008316,Protect,click momentum +44% vs prior 4wk; CTR beats position-expected by 2.1pp; not updated in 800d,681.5,1.005,0.4446210916799152,800
524,page_0566,product,stable,0.4152684244782272,Protect,within normal range on tracked signals,7.75,11.955000000000002,-0.08823529411764706,343
525,page_0542,blog,stable,0.415194986154209,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 633d,22.5,13.610000000000001,-0.14285714285714285,633
526,page_0553,guide,stable,0.41507632682137263,Protect,not updated in 739d,15.0,22.7925,-0.1044776119402985,739
527,page_0366,blog,stable,0.414801013015147,Protect,avg position slipped 1.7 spots; CTR beats position-expected by 0.4pp; not updated in 638d,51.75,13.32,0.029850746268656716,638
528,page_0521,product,stable,0.41477207540706523,Protect,CTR beats position-expected by 1.4pp; not updated in 612d,9.75,13.43,0.0,612
529,page_0242,blog,stable,0.4141077468129469,Protect,not updated in 982d; high week-to-week volatility,3.75,15.287500000000001,-0.11764705882352941,982
530,page_0141,guide,stable,0.41334643664446874,Protect,click momentum +18% vs prior 4wk; high week-to-week volatility,51.5,13.3925,0.17714285714285713,343
531,page_0094,blog,stable,0.4132653085392847,Protect,CTR beats position-expected by 0.4pp,64.5,9.127500000000001,0.027888446215139442,343
532,page_0225,product,stable,0.41294566070403577,Protect,CTR beats position-expected by 0.8pp,180.0,7.455,0.022727272727272728,343
533,page_0114,blog,stable,0.4127918383149777,Protect,click momentum +21% vs prior 4wk; CTR trails position-expected by 0.9pp — metadata review candidate; not updated in 585d,33.75,3.925,0.20535714285714285,585
534,page_0372,blog,stable,0.4125559734515064,Protect,click momentum +17% vs prior 4wk; not updated in 753d,21.0,11.6975,0.16666666666666666,753
535,page_0167,guide,stable,0.4111356149304529,Protect,click momentum +22% vs prior 4wk; CTR trails position-expected by 0.4pp — metadata review candidate; high week-to-week volatility,303.25,6.6625000000000005,0.21664994984954863,343
536,page_0557,guide,stable,0.41091236312016743,Protect,not updated in 978d,34.25,22.3425,-0.07432432432432433,978
537,page_0151,guide,stable,0.4106031858415206,Protect,click momentum +17% vs prior 4wk; CTR beats position-expected by 0.5pp; not updated in 598d,1.75,22.98,0.16666666666666666,598
538,page_0459,guide,stable,0.4103307004608726,Protect,not updated in 661d,9.0,26.750000000000004,-0.07692307692307693,661
539,page_0068,product,stable,0.41029088545557824,Protect,CTR trails position-expected by 0.3pp — metadata review candidate; not updated in 821d,9.5,4.8825,-0.02564102564102564,821
540,page_0507,product,stable,0.40984596910884746,Protect,click momentum +20% vs prior 4wk; avg position slipped 1.7 spots; not updated in 906d,1.5,16.6025,0.2,906
541,page_0175,blog,stable,0.4095230472084788,Protect,CTR beats position-expected by 1.1pp; not updated in 862d,1.0,17.5475,0.0,862
542,page_0530,guide,stable,0.40892432801472534,Protect,not updated in 872d,23.0,10.399999999999999,0.022222222222222223,872
543,page_0285,product,stable,0.40869102170743443,Protect,click momentum +17% vs prior 4wk; CTR beats position-expected by 0.4pp; not updated in 824d,17.5,20.8825,0.16666666666666666,824
544,page_0177,product,stable,0.4086699783301179,Protect,not updated in 975d,20.0,14.5875,-0.012345679012345678,975
545,page_0568,blog,stable,0.40855130172908904,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 909d,3.0,16.1925,0.0,909
546,page_0316,blog,stable,0.4080575226711616,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 949d,25.75,13.3575,-0.05504587155963303,949
547,page_0253,blog,stable,0.4073151379862615,Protect,CTR beats position-expected by 0.4pp; not updated in 1080d; high week-to-week volatility,16.0,16.7425,0.0,1080
548,page_0112,product,stable,0.4068502081219047,Protect,not updated in 658d,6.5,12.4425,-0.037037037037037035,658
549,page_0410,product,stable,0.4062375820408154,Protect,not updated in 640d,4.0,29.332500000000003,-0.058823529411764705,640
550,page_0554,guide,stable,0.405571864793046,Protect,CTR beats position-expected by 0.5pp; not updated in 605d,30.5,21.747500000000002,0.0990990990990991,605
551,page_0097,blog,stable,0.40553011977574377,Protect,within normal range on tracked signals,36.5,7.102499999999999,-0.0457516339869281,343
552,page_0202,blog,stable,0.4040496956921879,Protect,not updated in 1070d,31.0,15.095,-0.046153846153846156,1070
553,page_0037,guide,stable,0.4037582299202737,Protect,not updated in 705d,3.25,30.615000000000002,0.0,705
554,page_0380,guide,stable,0.40329851233994995,Protect,within normal range on tracked signals,56.5,11.385,0.018018018018018018,343
555,page_0518,blog,stable,0.40324930970512074,Protect,within normal range on tracked signals,36.75,17.2175,0.013793103448275862,343
556,page_0223,blog,stable,0.40308446661721414,Protect,not updated in 877d,8.75,17.9575,0.0,877
557,page_0159,blog,stable,0.40263987461736656,Protect,click momentum +31% vs prior 4wk; CTR trails position-expected by 1.7pp — metadata review candidate; not updated in 588d,298.25,2.8925,0.3066812705366922,588
558,page_0209,blog,stable,0.4025355162731654,Protect,high week-to-week volatility,40.25,9.14,0.0,343
559,page_0083,product,stable,0.4019729816758044,Protect,CTR beats position-expected by 0.4pp; not updated in 633d,28.75,24.435000000000002,0.07476635514018691,633
560,page_0152,blog,stable,0.3996651110551116,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 733d,3.5,17.222500000000004,-0.06666666666666667,733
561,page_0146,product,stable,0.3993087720829763,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 689d; high week-to-week volatility,7.75,17.759999999999998,-0.06060606060606061,689
562,page_0596,blog,stable,0.39897857733078806,Protect,CTR trails position-expected by 0.4pp — metadata review candidate,19.5,5.73,-0.060240963855421686,343
563,page_0386,landing,stable,0.39846617499824594,Protect,CTR beats position-expected by 1.6pp; not updated in 1036d; high week-to-week volatility,41.25,2.4000000000000004,0.0,1036
564,page_0157,guide,stable,0.398156667735396,Protect,not updated in 1013d; high week-to-week volatility,2.25,21.555000000000003,0.0,1013
565,page_0121,blog,stable,0.39808510224164906,Protect,CTR beats position-expected by 1.1pp; not updated in 824d,3.75,11.445,-0.11764705882352941,824
566,page_0108,landing,stable,0.3975932396608358,Monitor,click momentum +28% vs prior 4wk; CTR trails position-expected by 3.1pp — metadata review candidate; not updated in 984d,25.5,2.6725,0.275,984
567,page_0205,blog,stable,0.39750902876761984,Protect,CTR beats position-expected by 0.3pp; not updated in 699d,4.5,19.395,0.058823529411764705,699
568,page_0547,guide,stable,0.396895723239636,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 933d,32.0,7.6,-0.06569343065693431,933
569,page_0420,blog,stable,0.39635786992058314,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 737d,17.5,7.39,0.0,737
570,page_0229,product,stable,0.3962528517633374,Protect,not updated in 732d,10.5,12.54,-0.08695652173913043,732
571,page_0309,blog,stable,0.39617773334604367,Protect,not updated in 837d,63.0,33.39,0.058823529411764705,837
